date,United States,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2022-11-19,787203.0,965.0,12312.0,8339.0,28153.0,60733.0,16859.0,5054.0,1672.0,95624.0,28937.0,3693.0,5996.0,5868.0,27842.0,10901.0,3030.0,7597.0,10821.0,10504.0,6060.0,1870.0,22042.0,11263.0,15401.0,5217.0,2526.0,23537.0,1602.0,2867.0,1595.0,2772.0,4213.0,14015.0,55292.0,21691.0,10052.0,12135.0,26059.0,2108.0,12992.0,1445.0,20587.0,77275.0,10831.0,19155.0,590.0,14415.0,11162.0,2047.0,1634.0
2022-11-26,771719.0,927.0,12219.0,8273.0,27681.0,58982.0,16286.0,4857.0,1643.0,95590.0,28434.0,3718.0,5901.0,5656.0,27085.0,10691.0,2994.0,7520.0,10715.0,10069.0,5899.0,1812.0,21513.0,10776.0,15070.0,5182.0,2456.0,23081.0,1565.0,2782.0,1534.0,2715.0,4170.0,13705.0,53924.0,21137.0,9924.0,11741.0,25456.0,2048.0,12854.0,1400.0,20279.0,76283.0,10562.0,18559.0,574.0,13801.0,10733.0,2019.0,1601.0
2022-12-03,757870.0,902.0,12182.0,8235.0,27196.0,57405.0,15740.0,4650.0,1615.0,95768.0,28032.0,3736.0,5800.0,5461.0,26332.0,10503.0,2960.0,7441.0,10612.0,9610.0,5746.0,1753.0,21031.0,10330.0,14820.0,5155.0,2389.0,22731.0,1529.0,2703.0,1458.0,2660.0,4140.0,13417.0,52693.0,20666.0,9831.0,11370.0,24893.0,1978.0,12745.0,1364.0,19963.0,75385.0,10300.0,18026.0,554.0,13198.0,10355.0,1997.0,1578.0
2022-12-10,742258.0,869.0,12083.0,8163.0,26605.0,55648.0,15171.0,4436.0,1583.0,96037.0,27540.0,3748.0,5674.0,5281.0,25488.0,10276.0,2913.0,7331.0,10474.0,9134.0,5592.0,1690.0,20502.0,9858.0,14550.0,5126.0,2328.0,22270.0,1484.0,2633.0,1380.0,2591.0,4083.0,13105.0,51310.0,20149.0,9714.0,11003.0,24294.0,1913.0,12610.0,1330.0,19554.0,74329.0,10007.0,17414.0,536.0,12614.0,9876.0,1960.0,1547.0
2022-12-17,724590.0,837.0,11944.0,8044.0,25904.0,53583.0,14576.0,4225.0,1545.0,95991.0,27047.0,3754.0,5528.0,5078.0,24618.0,10019.0,2842.0,7185.0,10347.0,8585.0,5434.0,1629.0,19913.0,9361.0,14248.0,5082.0,2260.0,21778.0,1433.0,2539.0,1308.0,2518.0,4017.0,12758.0,49789.0,19580.0,9583.0,10603.0,23638.0,1832.0,12454.0,1293.0,19110.0,73136.0,9714.0,16705.0,518.0,11958.0,9368.0,1923.0,1511.0
2022-12-24,706769.0,801.0,11785.0,7931.0,25164.0,51502.0,14010.0,4014.0,1508.0,95794.0,26569.0,3735.0,5387.0,4867.0,23769.0,9736.0,2776.0,7036.0,10246.0,8094.0,5265.0,1557.0,19312.0,8853.0,13925.0,5040.0,2196.0,21285.0,1387.0,2459.0,1242.0,2447.0,3940.0,12431.0,48293.0,19035.0,9457.0,10208.0,22970.0,1737.0,12272.0,714.0,18674.0,71899.0,9416.0,16019.0,491.0,11362.0,8878.0,1882.0,1473.0
2022-12-31,682665.0,756.0,11477.0,7753.0,24269.0,48786.0,13331.0,3763.0,1459.0,94740.0,25811.0,3700.0,5200.0,4624.0,22734.0,9341.0,2688.0,6817.0,10103.0,7512.0,5055.0,1477.0,18512.0,8269.0,13444.0,4972.0,2128.0,20579.0,1340.0,2351.0,1172.0,2356.0,3824.0,12002.0,46326.0,18239.0,9259.0,9745.0,22053.0,1628.0,11986.0,1112.0,18111.0,70140.0,9065.0,15123.0,468.0,10670.0,8310.0,1828.0,1421.0
2023-01-07,662391.0,718.0,11230.0,7595.0,23581.0,46458.0,12737.0,3566.0,1424.0,93973.0,25088.0,3665.0,5048.0,4388.0,21873.0,9010.0,2612.0,6653.0,9980.0,7067.0,4877.0,1407.0,17768.0,7746.0,13016.0,4897.0,2070.0,20105.0,1298.0,2264.0,1104.0,2287.0,3717.0,11615.0,44708.0,17593.0,9125.0,9363.0,21277.0,1546.0,11746.0,1031.0,17615.0,68764.0,8747.0,14426.0,447.0,10047.0,7832.0,1788.0,1372.0
2023-01-14,648425.0,691.0,11071.0,7494.0,23188.0,44814.0,12324.0,3439.0,1408.0,93909.0,24501.0,3639.0,4920.0,4193.0,21281.0,8715.0,2562.0,6530.0,9901.0,6809.0,4741.0,1349.0,17195.0,7341.0,12727.0,4860.0,2024.0,19853.0,1262.0,2218.0,1055.0,2244.0,3641.0,11294.0,43549.0,17137.0,9036.0,9095.0,20763.0,1497.0,11597.0,966.0,17262.0,67723.0,8498.0,13996.0,428.0,9595.0,7430.0,1059.0,1332.0
2023-01-21,642193.0,668.0,11028.0,7434.0,23067.0,44096.0,12103.0,3383.0,1402.0,94563.0,24092.0,3665.0,4832.0,4043.0,20990.0,8504.0,2540.0,6473.0,9894.0,6719.0,4683.0,1311.0,16804.0,7111.0,12556.0,4845.0,1997.0,12903.0,1231.0,2201.0,1018.0,2215.0,3594.0,11029.0,43009.0,16887.0,9007.0,8919.0,20529.0,1475.0,11582.0,955.0,17070.0,67343.0,8339.0,13779.0,419.0,9275.0,7209.0,1236.0,1303.0
2023-01-28,639030.0,646.0,11037.0,7393.0,23096.0,43858.0,11955.0,3357.0,1400.0,95571.0,23764.0,3751.0,4761.0,3931.0,20776.0,8279.0,2523.0,6443.0,9916.0,6704.0,4627.0,1273.0,16452.0,6927.0,12363.0,4839.0,1966.0,20525.0,1207.0,2177.0,984.0,2195.0,3554.0,10830.0,42260.0,16615.0,8971.0,8775.0,20391.0,1466.0,11591.0,947.0,16930.0,67120.0,8198.0,13654.0,408.0,9045.0,7092.0,1198.0,1282.0
2023-02-04,633475.0,626.0,11003.0,7344.0,23115.0,43603.0,11796.0,3308.0,1389.0,96150.0,23460.0,3871.0,4652.0,3853.0,20403.0,7998.0,2484.0,6343.0,9941.0,6626.0,4543.0,1228.0,16028.0,6753.0,12096.0,4834.0,1934.0,20757.0,1178.0,2114.0,951.0,2168.0,3498.0,10612.0,42075.0,16160.0,8844.0,8608.0,20111.0,1446.0,11527.0,924.0,16728.0,66410.0,8063.0,13373.0,399.0,8801.0,7059.0,1008.0,1263.0
2023-02-11,625968.0,608.0,10954.0,7304.0,23017.0,43036.0,11609.0,3240.0,1378.0,96136.0,23121.0,3842.0,4547.0,3787.0,19977.0,7761.0,2450.0,6235.0,9954.0,6513.0,4430.0,1177.0,15582.0,6583.0,11795.0,4827.0,1905.0,18809.0,1141.0,2048.0,915.0,2123.0,3441.0,10351.0,41835.0,15706.0,8705.0,8409.0,19725.0,1418.0,11421.0,886.0,16467.0,65731.0,7925.0,13018.0,394.0,8515.0,7067.0,1234.0,1248.0
2023-02-18,617693.0,595.0,10846.0,7291.0,22868.0,42253.0,11445.0,3183.0,1377.0,95812.0,22717.0,3783.0,4458.0,3733.0,19578.0,7530.0,2419.0,6115.0,9921.0,6381.0,4326.0,1142.0,15115.0,6434.0,11535.0,4831.0,1874.0,20690.0,1101.0,1988.0,887.0,2098.0,3393.0,10063.0,41557.0,15159.0,8587.0,8258.0,19326.0,1397.0,11295.0,860.0,16215.0,65015.0,7799.0,12685.0,388.0,8258.0,7101.0,1404.0,1233.0
2023-02-25,609916.0,589.0,10778.0,7308.0,22650.0,41394.0,11344.0,3127.0,1377.0,95312.0,22303.0,3668.0,4366.0,3677.0,19261.0,7346.0,2393.0,6006.0,9871.0,6257.0,4269.0,1115.0,14653.0,6305.0,11376.0,4833.0,1834.0,20440.0,1054.0,1948.0,873.0,2077.0,3337.0,9741.0,41231.0,14846.0,8492.0,8135.0,19049.0,1374.0,11204.0,828.0,15976.0,64490.0,7682.0,12435.0,382.0,8034.0,7136.0,1383.0,1219.0
2023-03-04,606050.0,590.0,10751.0,7356.0,22425.0,40600.0,11322.0,3086.0,1380.0,95001.0,22069.0,3508.0,4347.0,3651.0,19130.0,7204.0,2396.0,5954.0,9910.0,6217.0,4226.0,1101.0,14340.0,6280.0,11325.0,4864.0,1813.0,20290.0,1025.0,1945.0,857.0,2071.0,3290.0,9466.0,41062.0,14684.0,8489.0,8089.0,18875.0,1341.0,11172.0,823.0,15896.0,64472.0,7622.0,12399.0,376.0,7910.0,7219.0,1372.0,1208.0
2023-03-11,602963.0,592.0,10709.0,7389.0,22116.0,40005.0,11325.0,3070.0,1379.0,94601.0,21779.0,3478.0,4356.0,3622.0,18983.0,7075.0,2397.0,5910.0,9971.0,6259.0,4207.0,1093.0,14027.0,6298.0,11308.0,4908.0,1801.0,20114.0,1004.0,1932.0,854.0,2076.0,3233.0,9194.0,41982.0,14561.0,8503.0,8101.0,18741.0,1305.0,11164.0,826.0,15880.0,64522.0,7546.0,12444.0,367.0,7862.0,7271.0,1363.0,1188.0
2023-03-18,600946.0,600.0,10713.0,7416.0,21789.0,39472.0,11365.0,3066.0,1366.0,94152.0,21588.0,3455.0,4369.0,3627.0,18845.0,6987.0,2396.0,5895.0,10088.0,6338.0,4183.0,1088.0,13832.0,6353.0,11279.0,4931.0,1797.0,19958.0,990.0,1927.0,853.0,2071.0,3191.0,8961.0,41972.0,14497.0,8504.0,8145.0,18700.0,1274.0,11153.0,832.0,15892.0,64605.0,7507.0,12542.0,363.0,7895.0,7348.0,1371.0,1168.0
2023-03-25,599993.0,610.0,10698.0,7408.0,21488.0,39059.0,11398.0,3083.0,1362.0,93724.0,21451.0,3440.0,4418.0,3657.0,18695.0,6904.0,2386.0,5865.0,10220.0,6500.0,4155.0,1089.0,13759.0,6451.0,11197.0,4969.0,1810.0,19886.0,1000.0,1931.0,852.0,2065.0,3187.0,8767.0,42143.0,14422.0,8551.0,8221.0,18635.0,1264.0,11104.0,847.0,15947.0,65023.0,7313.0,12660.0,364.0,7976.0,7459.0,1362.0,1153.0
2023-04-01,599865.0,624.0,10645.0,7421.0,21194.0,38804.0,11479.0,3139.0,1368.0,93249.0,21266.0,3432.0,4463.0,3698.0,18527.0,6824.0,2386.0,5827.0,10246.0,6686.0,4180.0,1101.0,13700.0,6569.0,11162.0,4994.0,990.0,19851.0,1012.0,1967.0,869.0,2060.0,3203.0,8596.0,42364.0,14363.0,8625.0,8262.0,18661.0,1275.0,11055.0,864.0,16024.0,65408.0,7106.0,12751.0,371.0,8086.0,7586.0,1350.0,1150.0
2023-04-08,597618.0,638.0,10602.0,7422.0,20884.0,38354.0,11540.0,3156.0,1368.0,92536.0,20969.0,3420.0,4456.0,3756.0,18296.0,6704.0,2396.0,5790.0,10260.0,6724.0,4177.0,1109.0,13594.0,6627.0,11089.0,5004.0,1492.0,19747.0,1032.0,2000.0,881.0,2041.0,3231.0,8458.0,42315.0,14223.0,8667.0,8306.0,18576.0,1278.0,10986.0,873.0,16022.0,65639.0,6879.0,12688.0,375.0,8132.0,7715.0,1350.0,1159.0
2023-04-15,599263.0,652.0,10595.0,7446.0,20641.0,38033.0,11720.0,3209.0,1366.0,91935.0,20828.0,3417.0,4477.0,3817.0,18277.0,6717.0,2441.0,5743.0,10343.0,6873.0,4218.0,1124.0,13651.0,6778.0,11140.0,5030.0,2177.0,19717.0,1063.0,2049.0,910.0,2022.0,3269.0,8345.0,42575.0,14264.0,8787.0,8379.0,18625.0,1291.0,10943.0,898.0,16129.0,66509.0,6713.0,12837.0,382.0,8208.0,7910.0,1347.0,1179.0
2023-04-22,604635.0,657.0,10639.0,7514.0,20437.0,38019.0,11991.0,3298.0,1369.0,91160.0,21057.0,3416.0,4513.0,3889.0,18395.0,6808.0,2508.0,5733.0,10409.0,7063.0,4300.0,1146.0,13810.0,6999.0,11323.0,5052.0,2358.0,19731.0,1088.0,2116.0,950.0,2004.0,3313.0,8252.0,43075.0,14473.0,8887.0,8514.0,18830.0,1313.0,11019.0,949.0,16272.0,67731.0,6788.0,13087.0,392.0,8375.0,8154.0,1356.0,1206.0
2023-04-29,609196.0,655.0,10703.0,7555.0,20209.0,37982.0,12243.0,3362.0,1366.0,90985.0,21376.0,3405.0,4541.0,3964.0,18533.0,6932.0,2551.0,5731.0,10504.0,7199.0,4339.0,1166.0,13992.0,7223.0,11443.0,5068.0,2472.0,19723.0,1088.0,2156.0,978.0,1990.0,3328.0,8154.0,43502.0,14663.0,8952.0,8680.0,18968.0,1329.0,11090.0,987.0,16393.0,68870.0,6881.0,13233.0,397.0,8536.0,8402.0,1371.0,1232.0
2023-05-06,617508.0,662.0,10775.0,7569.0,20025.0,38309.0,12635.0,3470.0,1376.0,90706.0,21694.0,3400.0,4570.0,4046.0,18792.0,7106.0,2592.0,5672.0,10651.0,7499.0,4411.0,1199.0,14268.0,7576.0,11604.0,5047.0,2565.0,19864.0,1104.0,2196.0,1006.0,1986.0,3362.0,8065.0,44258.0,14912.0,9021.0,8899.0,19198.0,1368.0,9786.0,1038.0,16569.0,70283.0,6722.0,13550.0,410.0,8824.0,8677.0,1368.0,1269.0
2023-05-13,622924.0,666.0,10800.0,7558.0,19714.0,38718.0,12978.0,3569.0,1396.0,90336.0,21797.0,3384.0,4550.0,4147.0,18859.0,7220.0,2579.0,5642.0,10764.0,7656.0,4454.0,1233.0,14388.0,7849.0,11654.0,5008.0,2630.0,19937.0,1102.0,2222.0,1027.0,1970.0,3368.0,7976.0,44674.0,14986.0,9032.0,9132.0,19262.0,1403.0,9795.0,1154.0,16447.0,71172.0,7164.0,13683.0,417.0,9097.0,8854.0,1357.0,1300.0
2023-05-20,628272.0,678.0,10767.0,7502.0,19410.0,39266.0,13340.0,3682.0,1408.0,89923.0,21707.0,3360.0,4519.0,4244.0,18924.0,7318.0,2555.0,5604.0,10869.0,7857.0,4487.0,1279.0,14519.0,8149.0,11660.0,4967.0,2691.0,20044.0,1108.0,2235.0,1064.0,1963.0,3390.0,7892.0,45015.0,14982.0,9035.0,9412.0,19275.0,1428.0,9766.0,1266.0,16305.0,71800.0,7257.0,13730.0,426.0,9414.0,9039.0,1354.0,1325.0
2023-05-27,633800.0,694.0,10750.0,7448.0,19112.0,39923.0,13675.0,3769.0,1429.0,89688.0,20821.0,3341.0,4483.0,4347.0,19051.0,7419.0,2525.0,5569.0,10936.0,7918.0,4491.0,1326.0,14634.0,8375.0,11638.0,4906.0,2749.0,20118.0,1139.0,2235.0,1106.0,1947.0,3432.0,7847.0,45084.0,14970.0,9036.0,9727.0,19256.0,1436.0,9772.0,1384.0,16186.0,72487.0,7382.0,13720.0,444.0,9689.0,9167.0,1354.0,1344.0
2023-06-03,638378.0,708.0,10730.0,7405.0,18785.0,40241.0,13977.0,3835.0,1441.0,89421.0,21744.0,3321.0,4472.0,4461.0,19104.0,7506.0,2501.0,5582.0,10996.0,7909.0,4490.0,1369.0,14749.0,8578.0,11611.0,4900.0,2803.0,20125.0,1158.0,2250.0,1150.0,1922.0,3465.0,7812.0,45135.0,15001.0,9047.0,10028.0,19297.0,1444.0,11389.0,1498.0,16080.0,73041.0,7447.0,13641.0,455.0,9909.0,9327.0,1354.0,1363.0
2023-06-10,646430.0,735.0,10796.0,7357.0,18535.0,40656.0,14359.0,3929.0,1447.0,89407.0,21996.0,3315.0,4528.0,4561.0,19369.0,7660.0,2540.0,5612.0,10986.0,8057.0,4513.0,1406.0,14998.0,8875.0,11706.0,4922.0,2883.0,20176.0,1190.0,2270.0,1202.0,1919.0,3532.0,7807.0,45371.0,15248.0,9076.0,10376.0,19494.0,1471.0,11324.0,1535.0,16236.0,73913.0,7587.0,13651.0,467.0,10218.0,9473.0,1368.0,1380.0
2023-06-17,653295.0,763.0,10902.0,7320.0,18267.0,40827.0,14717.0,3970.0,1447.0,89450.0,22319.0,3330.0,4553.0,4679.0,19568.0,7791.0,2594.0,5657.0,11606.0,8071.0,4513.0,1430.0,15139.0,9131.0,11769.0,4956.0,2956.0,20213.0,1217.0,2297.0,1235.0,1906.0,3602.0,7830.0,45358.0,15498.0,9110.0,10681.0,19615.0,1496.0,11269.0,1564.0,16398.0,74895.0,7736.0,13617.0,479.0,10394.0,9591.0,1370.0,1411.0
2023-06-24,659568.0,797.0,11022.0,7313.0,17994.0,40991.0,15093.0,4026.0,1437.0,89315.0,22538.0,3348.0,4559.0,4800.0,19682.0,7905.0,2639.0,5695.0,11633.0,8196.0,4524.0,1461.0,15266.0,9441.0,11845.0,4992.0,3022.0,20246.0,1241.0,2328.0,1269.0,1902.0,3670.0,7822.0,45726.0,15680.0,9110.0,10960.0,19708.0,1525.0,11409.0,1590.0,16515.0,75722.0,7846.0,13633.0,480.0,10622.0,9736.0,1370.0,1436.0
2023-07-01,666505.0,829.0,11166.0,7337.0,17822.0,41448.0,15384.0,4166.0,1439.0,89487.0,22795.0,3378.0,4578.0,4938.0,19839.0,8075.0,2688.0,5766.0,11690.0,8140.0,4538.0,1487.0,15439.0,9631.0,11914.0,5021.0,3098.0,20302.0,1268.0,2370.0,1292.0,1918.0,3744.0,7832.0,45689.0,15889.0,9140.0,11201.0,19774.0,1532.0,11605.0,1611.0,16673.0,76714.0,7951.0,13673.0,489.0,10800.0,9822.0,1384.0,1462.0
2023-07-08,666077.0,855.0,11174.0,7337.0,17556.0,41504.0,15505.0,4242.0,1437.0,89092.0,22799.0,3381.0,4542.0,5044.0,19684.0,8061.0,2679.0,5782.0,11474.0,7827.0,4515.0,1501.0,15341.0,9596.0,11849.0,5006.0,3131.0,20247.0,1281.0,2365.0,1287.0,1910.0,3791.0,7768.0,45102.0,15754.0,9120.0,11300.0,19554.0,1489.0,11648.0,1614.0,16693.0,77132.0,7970.0,13515.0,489.0,10825.0,9853.0,1378.0,1480.0
2023-07-15,669969.0,901.0,11266.0,7355.0,17408.0,41863.0,15705.0,4418.0,1452.0,88991.0,22908.0,3375.0,4575.0,5154.0,19819.0,8182.0,2688.0,5834.0,11174.0,7698.0,4532.0,1527.0,15490.0,9652.0,11938.0,4996.0,3163.0,20275.0,1308.0,2390.0,1301.0,1910.0,3840.0,7738.0,44847.0,15828.0,9154.0,11463.0,19577.0,1462.0,11699.0,1618.0,16812.0,77714.0,8026.0,13588.0,494.0,10987.0,9900.0,1379.0,1499.0
2023-07-22,675599.0,962.0,11355.0,7370.0,17328.0,42251.0,15912.0,4409.0,1464.0,89177.0,23151.0,3368.0,4610.0,5238.0,20064.0,8317.0,2714.0,5911.0,11246.0,7570.0,4578.0,1558.0,15771.0,9692.0,12103.0,5027.0,3195.0,20369.0,1332.0,2425.0,1315.0,1912.0,3885.0,7733.0,44344.0,16048.0,9239.0,11642.0,19768.0,1460.0,11822.0,1615.0,16939.0,78429.0,8105.0,13799.0,502.0,11167.0,9917.0,1390.0,1520.0
2023-07-29,680325.0,1019.0,11446.0,7386.0,17228.0,42555.0,16098.0,4307.0,1468.0,89135.0,23377.0,3357.0,4623.0,5280.0,20269.0,8409.0,2736.0,5967.0,11414.0,7567.0,4604.0,1602.0,16015.0,9812.0,12274.0,5038.0,3226.0,20473.0,1354.0,2440.0,1326.0,1915.0,3920.0,7705.0,44087.0,16217.0,9327.0,11792.0,19979.0,1465.0,11906.0,1621.0,17053.0,78926.0,8178.0,13975.0,504.0,11349.0,9978.0,1392.0,1536.0
2023-08-05,689721.0,1071.0,11658.0,7443.0,17271.0,43149.0,16369.0,4217.0,1486.0,89681.0,23761.0,3370.0,4664.0,5340.0,20587.0,8721.0,2765.0,6051.0,11540.0,7704.0,4663.0,1651.0,16498.0,10022.0,12466.0,5086.0,3280.0,20728.0,1385.0,2496.0,1344.0,1926.0,3961.0,7710.0,44152.0,16607.0,9453.0,11997.0,20375.0,1508.0,12115.0,1650.0,17229.0,79684.0,8311.0,14266.0,519.0,11586.0,10079.0,1404.0,1564.0
2023-08-12,693659.0,1094.0,11778.0,7464.0,17244.0,43325.0,16540.0,4007.0,1493.0,89939.0,23741.0,3370.0,4673.0,5385.0,20661.0,8942.0,2767.0,6088.0,11601.0,7706.0,4662.0,1687.0,16737.0,10117.0,12511.0,5112.0,3316.0,20832.0,1399.0,2513.0,1338.0,1937.0,3981.0,7703.0,43914.0,16760.0,9525.0,12101.0,20550.0,1537.0,12301.0,1663.0,17289.0,80051.0,8392.0,14323.0,530.0,11673.0,10106.0,1412.0,1582.0
2023-08-19,697110.0,1094.0,11907.0,7486.0,17241.0,43544.0,16690.0,3974.0,1504.0,90181.0,23538.0,3370.0,4691.0,5419.0,20713.0,9201.0,2774.0,6130.0,11683.0,7734.0,4646.0,1719.0,16924.0,10215.0,12553.0,5112.0,3351.0,20926.0,1413.0,2517.0,1330.0,1958.0,3997.0,7706.0,43720.0,16919.0,9574.0,12145.0,20637.0,1562.0,12446.0,1676.0,17403.0,80277.0,8446.0,14321.0,544.0,11738.0,10183.0,1415.0,1605.0
2023-08-26,702009.0,1094.0,12059.0,7523.0,17292.0,44017.0,16873.0,3946.0,1513.0,90718.0,23396.0,3366.0,4725.0,5471.0,20897.0,9497.0,2780.0,6177.0,11748.0,7825.0,4666.0,1753.0,17151.0,10308.0,12609.0,5122.0,3361.0,21009.0,1422.0,2519.0,1341.0,1983.0,4031.0,7740.0,43530.0,17112.0,9612.0,12217.0,20739.0,1590.0,12626.0,1690.0,17532.0,80596.0,8518.0,14337.0,557.0,11806.0,10290.0,1413.0,1630.0
2023-09-02,705205.0,1087.0,12161.0,7547.0,17369.0,44287.0,16909.0,3895.0,1519.0,91087.0,23365.0,3345.0,4760.0,5525.0,20991.0,9642.0,2801.0,6236.0,11807.0,7792.0,4661.0,1788.0,17200.0,10343.0,12649.0,5133.0,3369.0,21071.0,1423.0,2514.0,1357.0,2006.0,4064.0,7823.0,43197.0,17373.0,9644.0,12230.0,20782.0,1594.0,12763.0,1696.0,17681.0,80889.0,8567.0,14299.0,565.0,11790.0,10374.0,1412.0,1641.0
2023-09-09,709022.0,1086.0,12261.0,7586.0,17448.0,44589.0,16916.0,3900.0,1519.0,91665.0,23683.0,3334.0,4787.0,5532.0,21098.0,9779.0,2827.0,6294.0,11858.0,7882.0,4678.0,1828.0,17240.0,10384.0,12711.0,5150.0,3369.0,21218.0,1421.0,2503.0,1383.0,2018.0,4100.0,7870.0,43007.0,17616.0,9643.0,12232.0,20809.0,1599.0,12875.0,1709.0,17779.0,81057.0,8593.0,14338.0,568.0,11839.0,10463.0,1407.0,1650.0
2023-09-16,715791.0,1093.0,12392.0,7630.0,17631.0,45026.0,16960.0,3963.0,1547.0,92690.0,24132.0,3341.0,4848.0,5560.0,21335.0,9952.0,2863.0,6338.0,11944.0,8072.0,4806.0,1861.0,17062.0,10464.0,12858.0,5171.0,3369.0,21384.0,1420.0,2520.0,1427.0,2047.0,4136.0,7926.0,43094.0,17924.0,9723.0,12286.0,21109.0,1610.0,13043.0,1717.0,17893.0,81292.0,8643.0,14628.0,569.0,11928.0,10548.0,1409.0,1655.0
2023-09-23,722120.0,1090.0,12499.0,7638.0,17855.0,45308.0,16994.0,4022.0,1571.0,93824.0,24598.0,3356.0,4894.0,5531.0,21435.0,10143.0,2899.0,6374.0,12030.0,8260.0,4879.0,1884.0,17465.0,10556.0,12990.0,5227.0,3383.0,21595.0,1421.0,2555.0,1463.0,2058.0,4158.0,8002.0,43351.0,18247.0,9817.0,12311.0,21336.0,1620.0,13196.0,1719.0,17990.0,81570.0,8708.0,14834.0,579.0,12004.0,10587.0,1417.0,1645.0
2023-09-30,729408.0,1083.0,12604.0,7648.0,18136.0,45665.0,17107.0,4082.0,1601.0,95252.0,25058.0,3376.0,4957.0,5472.0,21627.0,10344.0,2930.0,6404.0,12099.0,8566.0,4967.0,1908.0,17610.0,10693.0,13164.0,5281.0,3381.0,21783.0,1426.0,2605.0,1497.0,2064.0,4181.0,8060.0,43836.0,18412.0,9913.0,12362.0,21587.0,1654.0,13353.0,1712.0,18139.0,81841.0,8759.0,15077.0,591.0,12099.0,10649.0,1422.0,1628.0
2023-10-07,737259.0,1072.0,12766.0,7682.0,18529.0,46077.0,17204.0,4144.0,1635.0,96940.0,25196.0,3400.0,5032.0,5410.0,21837.0,10562.0,2971.0,6447.0,12174.0,8731.0,5064.0,1926.0,17767.0,10781.0,13342.0,5334.0,3362.0,21993.0,1441.0,2674.0,1535.0,2086.0,4194.0,8140.0,44305.0,18715.0,10040.0,12378.0,21932.0,1681.0,13568.0,1704.0,18329.0,82256.0,8831.0,15336.0,601.0,12092.0,10682.0,1437.0,1606.0
2023-10-14,743225.0,1042.0,12887.0,7708.0,18936.0,46330.0,17249.0,4175.0,1658.0,98636.0,25298.0,3419.0,5086.0,5341.0,21903.0,10733.0,3008.0,6496.0,12227.0,8819.0,5090.0,1935.0,17837.0,10834.0,13456.0,5383.0,3343.0,22253.0,1448.0,2729.0,1538.0,2084.0,4230.0,8194.0,44594.0,18960.0,10135.0,12362.0,22053.0,1705.0,13770.0,1700.0,18516.0,82760.0,8880.0,15418.0,604.0,11989.0,10714.0,1439.0,1578.0
2023-10-21,749984.0,1015.0,13046.0,7772.0,19433.0,46681.0,17261.0,4211.0,1689.0,100537.0,25485.0,3454.0,5156.0,5306.0,22051.0,10897.0,3040.0,6571.0,12294.0,8900.0,5156.0,1941.0,17885.0,10848.0,13563.0,5412.0,3304.0,22500.0,1466.0,2780.0,1543.0,2101.0,4258.0,8234.0,44910.0,19228.0,10215.0,12309.0,22235.0,1743.0,13992.0,1698.0,18703.0,83303.0,8899.0,15600.0,597.0,11876.0,10747.0,1436.0,1549.0
2023-10-28,757231.0,996.0,13231.0,7848.0,19967.0,47073.0,17249.0,4248.0,1723.0,102745.0,25765.0,3508.0,5197.0,5264.0,22170.0,11046.0,3067.0,6659.0,12359.0,8956.0,5229.0,1938.0,17941.0,10823.0,13661.0,5446.0,3256.0,22780.0,1480.0,2837.0,1544.0,2132.0,4301.0,8296.0,45194.0,19524.0,10302.0,12236.0,22446.0,1770.0,14255.0,1688.0,18884.0,83845.0,8912.0,15825.0,585.0,11777.0,10702.0,1433.0,1528.0
2023-11-04,763598.0,970.0,13362.0,7902.0,20500.0,47428.0,17131.0,4248.0,1765.0,105078.0,26130.0,3564.0,5205.0,5208.0,22203.0,11155.0,3098.0,6750.0,12438.0,9006.0,5303.0,1934.0,18007.0,10779.0,13757.0,5496.0,3218.0,23056.0,1478.0,2872.0,1522.0,2146.0,4351.0,8359.0,45280.0,19754.0,10391.0,12181.0,22591.0,1794.0,14474.0,1682.0,19060.0,84361.0,8890.0,15976.0,573.0,11656.0,10650.0,1421.0,1505.0
2023-11-11,766877.0,949.0,13475.0,7937.0,20908.0,47580.0,16844.0,4212.0,1790.0,107306.0,26453.0,3622.0,5190.0,5090.0,22180.0,11190.0,3117.0,6832.0,12519.0,8967.0,5325.0,1927.0,18023.0,10637.0,13812.0,5552.0,3149.0,23204.0,1469.0,2897.0,1499.0,2156.0,4367.0,8386.0,45198.0,19889.0,10471.0,11992.0,22648.0,1793.0,14659.0,1658.0,19188.0,84607.0,8815.0,15984.0,562.0,11437.0,10499.0,1411.0,1472.0
2023-11-18,767222.0,919.0,13504.0,7875.0,21228.0,47390.0,16487.0,4175.0,1814.0,109323.0,26660.0,3674.0,5154.0,4962.0,22064.0,11175.0,3139.0,6871.0,12527.0,8864.0,5331.0,1914.0,18002.0,10440.0,13835.0,5590.0,3077.0,23334.0,1443.0,2912.0,1458.0,2151.0,4388.0,8412.0,44666.0,19924.0,10539.0,11826.0,22575.0,1791.0,14819.0,1637.0,19291.0,84633.0,8715.0,15893.0,547.0,11164.0,10297.0,1403.0,1443.0
